Nnutup,Benzite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Honorable"
Noad,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Honorable, Stubborn"
Noirr,Ferasan,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Aggressive, Emotional, Resolve"
Nouu,Ferasan,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Aggressive, Resolve, Unruly"
Nouu,Ferasan,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Aggressive, Resolve, Unruly"
Novacoo,Rigelian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Spiritual"
Nudad,Orion,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Nudaw,Wadi,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Emotional, Seductive"
Nulu,Orion,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Teamwork, Unscrupulous"
Nunen,Orion,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cunning, Teamwork, Unscrupulous"
Nunnoc,Benzite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Logical"
Nwuvana Ddisa,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Telepathic"
Nyleh D'shiv,Aenar,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Peaceful, Teamwork, Telepathic"
Nypheloth T'shoph,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Founders of the Federation, Honorable, Tactful"
Nyvra Avryp,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Founders of the Federation, Honorable"
Obez,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cold Blooded, Resilient, Stubborn"
Obudas Jatiz,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Teamwork, Telepathic"
Ohdram Dlohxx,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Stubborn"
Ohlorgra Dlaht,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Unruly"
Ohretbwo Hiroh,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Honorable"
One One,Bynar,KDF,Engineering,Maintenance Engineer,Very Rare,None,150,"Eidetic Memory, Logical, Resolve, Teamwork"
Ongleetee,Dosi,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Emotional, Unscrupulous"
Onoasa Odmrad,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Peaceful, Telepathic"
Onsin Tlehd,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,Congenial
Oruye Dutus,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Emotional, Resolve"
Oycran,Lethean,KDF,Engineering,Maintenance Engineer,Very Rare,None,150,"Eidetic Memory, Stubborn, Telepathic"
Ozlay,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Teamwork"
Pena,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Stubborn, Tactful"
Pirofed,Lethean,KDF,Engineering,Maintenance Engineer,Very Rare,None,150,"Emotional, Stubborn, Telepathic"
Plohm Enomad,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,Spiritual
Poupupotun,Paradan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Efficient, Logical, Unscrupulous"
Pozke Jyd'selli,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Resolve, Spiritual"
R'Mekk,Caitian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Unruly"
R'Mow,Ferasan,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Resolve, Telepathic, Unruly"
R'Mttul,Ferasan,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Resolve, Stubborn"
Rabani,Reman,KDF,Engineering,Maintenance Engineer,Very Rare,None,149,"Efficient, Resilient, Telepathic, Unruly"
Rana,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Founders of the Federation, Stubborn, Unscrupulous"
Rat,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Founders of the Federation, Stubborn"
Ressan Ysnorav,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Honorable, Teamwork"
Riho,Nausicaan,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Unscrupulous"
Rilon,Ferengi,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Riri,Ferengi,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Rising,Ferengi,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Rolni,Orion,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Seductive, Unscrupulous"
Rolza Ysori,Aenar,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Honorable, Peaceful, Telepathic"
Rram,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Aggressive, Cold Blooded, Resilient"
Rube,Nausicaan,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Unruly, Unscrupulous"
Rugal Marritza,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
S'Maao,Caitian,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Congenial, Tactful, Teamwork"
S'tarlk,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Eidetic Memory, Logical"
Saa,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Cold Blooded, Resilient"
Saaput,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Stubborn, Telepathic"
Saarup,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Resolve, Tactful, Telepathic"
Sakuno,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Teamwork, Telepathic"
Sargh,Klingon,KDF,Engineering,Maintenance Engineer,Very Rare,None,150,"Aggressive, Honorable, Resilient"
Sarra Pejal,Cardassian,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Emotional, Resolve"
Sasal,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Telepathic"
Satdah,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Founders of the Federation, Stubborn"
Savuk,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Founders of the Federation, Logical"
Selith,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Efficient, Resilient, Stubborn"
Seret,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Founders of the Federation, Logical, Teamwork, Telepathic"
Seroluk,Benzite,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Efficient, Resilient"
Sessol Dols,Aenar,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Tactful, Telepathic"
Setamo,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Peaceful, Telepathic"
Sh'itta,Caitian,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Cunning, Emotional, Honorable"
Sh'uuso,Caitian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Honorable"
Sho'syk Hehr,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Honorable, Teamwork"
Shonori,Klingon,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Resilient, Unscrupulous"
Shril T'hyv,Aenar,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Honorable, Peaceful, Telepathic"
Shryz B'thyv,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Honorable, Spiritual"
Shutet Ufyz,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,Spiritual
Shyto Ozenod,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Resolve, Tactful"
Sidney Enrique Lask,Human,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Founders of the Federation, Stubborn"
Sil Ossol,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Emotional, Resolve"
Somooso Rud,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Honorable, Resolve, Spiritual"
Soret Prin,Cardassian,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
Spenr,Lethean,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Efficient, Stubborn, Telepathic"
Spent,Lethean,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Stubborn, Telepathic, Unscrupulous"
Sroga,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cold Blooded, Resilient, Teamwork"
Ssarsh,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Honorable, Resilient"
Stayway,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Tactful, Telepathic"
Sterp,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Logical, Peaceful, Telepathic"
Styshireng,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Peaceful, Seductive, Telepathic"
Sunidudaw,Wadi,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Emotional, Logical"
Surallu,Klingon,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Honorable, Resilient, Stubborn"
Sydis Ezidi,Aenar,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Peaceful, Tactful, Telepathic"
Syeboy,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Syexate Itbrat,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,Telepathic
Syiroa,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Telepathic, Unscrupulous"
T'Pem,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Logical, Tactful, Telepathic"
T'Praam,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Telepathic"
T'Rithih,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Eidetic Memory, Logical, Resolve"
Tallur,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Logical, Teamwork, Telepathic"
Tasen,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Logical, Stubborn, Telepathic"
Tdalaas,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Aggressive, Founders of the Federation, Stubborn"
Teds,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Stubborn, Unscrupulous"
Telak Pulen,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Eidetic Memory, Resolve"
Telen,Lethean,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Telepathic, Unruly"
Tesi,Rigelian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Spiritual, Telepathic"
Teza,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Founders of the Federation, Stubborn"
Tharan Kyls,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Emotional, Founders of the Federation, Honorable"
Thobosio Glell,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Unruly"
Thyri Crin,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Honorable, Resolve, Spiritual"
Tiani Kell,Cardassian,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Eidetic Memory, Resolve"
Tirebid,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Seductive, Telepathic"
Tninsa,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Founders of the Federation, Stubborn"
Toozc Polaad,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Emotional, Resolve, Tactful"
Torbin Tulen,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Emotional, Resolve"
Torih K'thyv,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Emotional, Founders of the Federation"
Torosek,Karemma,Fed,Engineering,Maintenance Engineer,Very Rare,None,149,"Cunning, Honorable, Tactful, Teamwork"
Toseb Ilnadav,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Emotional, Founders of the Federation, Honorable"
Tosk,Tosk,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Honorable, Resilient, Shroud, Stubborn"
Tovirstei,Rigelian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,Spiritual
Tpadaad,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Stubborn, Tactful"
Tsallngam,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cold Blooded, Resilient, Stubborn"
Tulani Orok,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Emotional, Resolve"
Tydo,Dosi,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Aggressive, Emotional, Unscrupulous"
Udaraz,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Resilient, Teamwork"
Unbir,Nausicaan,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Stubborn, Unruly, Unscrupulous"
Ungras Droi,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Emotional, Telepathic"
Usdlez Pezostra,Betazoid,Fed,Engineering,Maintenance Engineer,Very Rare,None,,Telepathic
Utel Krin,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Eidetic Memory, Resolve"
Vaalap,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Founders of the Federation, Logical"
Vaarulot,Vulcan,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Founders of the Federation, Logical, Telepathic"
Vayayerfea,Rigelian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Spiritual, Telepathic"
Veefas Kulez,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Emotional, Resolve"
Vemtug,Benzite,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Efficient, Logical"
Vidmo'Ukan,Jem'Hadar,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Aggressive, Resilient, Shroud, Teamwork"
Viw,Rigelian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Eidetic Memory, Spiritual"
Vizith Klorn,Bolian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Emotional, Resilient, Teamwork"
Voru,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cold Blooded, Cunning, Resilient"
Weldon Jefferey Cunningan,Human,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Founders of the Federation, Unscrupulous"
Willow Janette Cuyler,Human,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Founders of the Federation, Peaceful, Teamwork"
Xooge,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Logical, Seductive, Telepathic"
Xrihash,Gorn,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Resilient, Unscrupulous"
Yagsoi,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Congenial, Emotional"
Yakoe,Ferengi,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Yaro Lang,Cardassian,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Teamwork"
Yicuzu Gulayr,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Efficient, Resolve, Spiritual"
Yudur,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Teamwork, Telepathic"
Zad,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Tactful, Telepathic"
Zala Bussol,Cardassian,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
Zasudoe,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,,Teamwork
Zatdin,Benzite,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Efficient, Honorable"
Zeehe,Deltan,Fed,Engineering,Maintenance Engineer,Very Rare,None,,"Seductive, Telepathic, Unscrupulous"
Zeevo,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Congenial, Teamwork"
Zejar Kughussol,Cardassian,KDF,Engineering,Maintenance Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
Zemmyr Foysog,Bajoran,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Resolve, Spiritual"
Zemofid,Orion,KDF,Engineering,Maintenance Engineer,Very Rare,None,151,"Cunning, Tactful, Unscrupulous"
Zesi,Trill,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Teamwork, Telepathic"
Zoljha Pyrn,Andorian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Emotional, Founders of the Federation, Honorable"
Zora,Tellarite,Fed,Engineering,Maintenance Engineer,Very Rare,None,150,"Founders of the Federation, Stubborn"
Zurmaem,Saurian,Fed,Engineering,Maintenance Engineer,Very Rare,None,151,"Cold Blooded, Cunning, Resilient"
Aaat,Suliban,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Honorable, Resilient, Stubborn, Tactful"
Abisei,Trill,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Emotional, Teamwork"
Ahadbor,Klingon,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Honorable, Logical, Resilient"
Alix,Talaxian,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Congenial, Emotional, Peaceful, Spiritual"
Amsoti,Xindi-Aquatic,Fed,Science,Matter-Antimatter Specialist,Very Rare,R&D: Science,153,"Congenial, Peaceful, Resolve, Stubborn, Tactful"
Anitra Valentine,Liberated Borg Romulan,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Efficient, Resolve, Stubborn, Unscrupulous"
Aral Kurlok,Cardassian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Eidetic Memory, Resolve, Unscrupulous"
Aristotle Hawkings,Photonic,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,153,"Efficient, Eidetic Memory, Photonic, Resilient"
Azsoil,Lethean,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Emotional, Stubborn, Telepathic"
Ba'keV,Klingon,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Aggressive, Honorable, Resilient"
Bedeloh Qriht,Bolian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Congenial, Emotional"
Bieru,Benzite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Resilient, Stubborn"
Bik,Ferengi,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Cunning, Unscrupulous"
Blamgi,Nausicaan,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Aggressive, Unruly"
Bol Ezlod,Bolian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Congenial, Honorable"
Brice Freeman Kifer,Human,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Aggressive, Founders of the Federation, Stubborn"
Brix,Talaxian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Congenial, Peaceful, Tactful, Teamwork"
Brohm Ykayym,Bajoran,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Aggressive, Resolve, Unruly"
C'Rara,Ferasan,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Aggressive, Resolve, Stubborn"
C'Rurri,Caitian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,Aggressive
Carodop,Lethean,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Stubborn, Telepathic"
Caruel,Benzite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Efficient, Resilient"
Ceryn Killo,Bajoran,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Efficient, Resolve, Spiritual"
Chaeta,Saurian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Cold Blooded, Resilient"
Che'hok,Klingon,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Aggressive, Resilient, Unruly"
Chep,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Founders of the Federation, Stubborn, Tactful"
Choonowerny,Rigelian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Emotional, Spiritual"
Cnisra,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Founders of the Federation, Honorable, Stubborn"
Coren,Krenim,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Ground Equipment,0,"Cunning, Efficient, Logical, Perfectionist, Unscrupulous"
Cosa,Trill,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Teamwork, Telepathic"
Couelse,Krenim,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Ground Equipment,0,"Aggressive, Cunning, Logical, Perfectionist, Unscrupulous"
Cozgil,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Emotional, Founders of the Federation, Resolve, Stubborn"
Culun,Paradan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Efficient, Emotional, Unscrupulous"
Cydgo,Rigelian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Spiritual, Telepathic"
Daast,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Aggressive, Founders of the Federation, Stubborn"
Daaztiz,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Founders of the Federation, Honorable, Stubborn"
Daire,Benzite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Efficient, Resilient"
Dalar Pa'Dar,Cardassian,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Eidetic Memory, Emotional, Resolve"
Darik,Ocampan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Eidetic Memory, Resilient, Spiritual, Telepathic"
Darnell Shaunte Buffalo,Human,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Founders of the Federation, Tactful, Teamwork"
Datel Mang,Cardassian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Aggressive, Emotional, Resolve"
Dax,Talaxian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Congenial, Peaceful, Spiritual, Tactful"
Dduli,Orion,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Seductive, Teamwork, Unscrupulous"
Deajoku,Rigelian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Emotional, Spiritual"
Deleung,Krenim,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,0,"Aggressive, Efficient, Logical, Perfectionist, Unscrupulous"
Devululi Tasozple,Betazoid,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Peaceful, Telepathic"
Dexoaoa,Talaxian,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Congenial, Emotional, Peaceful, Spiritual"
Dgeach,Deltan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Dgourhy,Deltan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Seductive, Telepathic, Unscrupulous"
Dhajar,Suliban,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Cunning, Resilient, Stubborn, Unscrupulous"
Dhajath,Suliban,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Resilient, Stubborn, Tactful, Unscrupulous"
Dheethesh,Suliban,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Cunning, Resilient, Stubborn, Unscrupulous"
Dhejeera,Suliban,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Honorable, Resilient, Stubborn, Tactful"
Difengi,Ferengi,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Cunning, Unscrupulous"
Dila Bel,Cardassian,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Aggressive, Emotional, Resolve"
Dlalit,Suliban,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Cunning, Resilient, Stubborn, Unscrupulous"
Dlat,Tellarite,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Founders of the Federation, Stubborn, Unscrupulous"
Donny Jermaine Gallon,Human,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Founders of the Federation, Honorable, Teamwork"
Dosva Yphyti,Andorian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Emotional, Founders of the Federation, Honorable"
Dremak,Malon,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Stubborn, Tactful, Teamwork, Unscrupulous"
Dron Zejlow,Bajoran,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Emotional, Resolve, Tactful"
Duce,Saurian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Cold Blooded, Resilient, Tactful"
Dulan,Benthan,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Efficient, Honorable, Stubborn, Tactful"
Dupeeth,Deltan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Duront,Krenim,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Ground Equipment,0,"Efficient, Logical, Perfectionist, Stubborn, Unscrupulous"
Dushas,Trill,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,Teamwork
Edeloz,Saurian,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,,"Cold Blooded, Efficient, Resilient"
Eight of Twenty-Eight,Liberated Borg Romulan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,None,157,"Aggressive, Efficient, Resolve, Stubborn"
Eli'tsah,Gorn,KDF,Engineering,Matter-Antimatter Specialist,Very Rare,None,154,"Cold Blooded, Honorable, Resilient"
Eliin,Ocampan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Eidetic Memory, Resilient, Spiritual, Tactful"
Emertis,Ocampan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Eidetic Memory, Spiritual, Telekinesis, Telepathic"
Emet,Ocampan,Fed,Engineering,Matter-Antimatter Specialist,Very Rare,R&D: Science,152,"Eidetic Memory, Spiritual, Telekinesis, Telepathic"
